"taxonID","description","type","language"
"alien-plants-belgium:taxon:8d24413b57269e8bcd1fc44937103dfb","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8d429f27c748988f49bc1d6cd3f46b42","vagrant","origin","en"
"alien-plants-belgium:taxon:8d429f27c748988f49bc1d6cd3f46b42","pan-American","native range","en"
"alien-plants-belgium:taxon:8d429f27c748988f49bc1d6cd3f46b42","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8d5c6fdee1b4cec6f4449e09a0fb0b99","vagrant","origin","en"
"alien-plants-belgium:taxon:8d5c6fdee1b4cec6f4449e09a0fb0b99","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8d5c6fdee1b4cec6f4449e09a0fb0b99","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8d5c6fdee1b4cec6f4449e09a0fb0b99","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8dbefef7585049ef4c8dea006688d368","vagrant","origin","en"
"alien-plants-belgium:taxon:8dbefef7585049ef4c8dea006688d368","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8dbefef7585049ef4c8dea006688d368","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8dbefef7585049ef4c8dea006688d368","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8dbefef7585049ef4c8dea006688d368","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8debd89b477de494aed1f55fa13c8901","vagrant","origin","en"
"alien-plants-belgium:taxon:8debd89b477de494aed1f55fa13c8901","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8debd89b477de494aed1f55fa13c8901","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8debd89b477de494aed1f55fa13c8901","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8debd89b477de494aed1f55fa13c8901","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8e3b977f9b200009be273d4f81faf3dd","vagrant","origin","en"
"alien-plants-belgium:taxon:8e3b977f9b200009be273d4f81faf3dd","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8e3b977f9b200009be273d4f81faf3dd","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8e3b977f9b200009be273d4f81faf3dd","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8e3b977f9b200009be273d4f81faf3dd","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8e3b977f9b200009be273d4f81faf3dd","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8ea19ed9fddc0098e4a5e241be4850a6","introduced","origin","en"
"alien-plants-belgium:taxon:8ea19ed9fddc0098e4a5e241be4850a6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8ea19ed9fddc0098e4a5e241be4850a6","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8ea19ed9fddc0098e4a5e241be4850a6","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8eb4a7cf21b8dc29092e91504789a4a1","introduced","origin","en"
"alien-plants-belgium:taxon:8eb4a7cf21b8dc29092e91504789a4a1","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8eb4a7cf21b8dc29092e91504789a4a1","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8edb14d15982392e5a94c9e64577dba7","introduced","origin","en"
"alien-plants-belgium:taxon:8edb14d15982392e5a94c9e64577dba7","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8edb14d15982392e5a94c9e64577dba7","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8eefe85774be6fa6df787df1607ce4bb","introduced","origin","en"
"alien-plants-belgium:taxon:8eefe85774be6fa6df787df1607ce4bb","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8eefe85774be6fa6df787df1607ce4bb","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8eefe85774be6fa6df787df1607ce4bb","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8ef5dfd38e7b789793ada6129c37aac2","vagrant","origin","en"
"alien-plants-belgium:taxon:8ef5dfd38e7b789793ada6129c37aac2","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8ef5dfd38e7b789793ada6129c37aac2","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8ef9d958d512d7f7cb94ec5b89a6a134","vagrant","origin","en"
"alien-plants-belgium:taxon:8ef9d958d512d7f7cb94ec5b89a6a134","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8ef9d958d512d7f7cb94ec5b89a6a134","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8f1ddacf8abe67fc777e940da8f83abf","vagrant","origin","en"
"alien-plants-belgium:taxon:8f1ddacf8abe67fc777e940da8f83abf","Pantropical","native range","en"
"alien-plants-belgium:taxon:8f1ddacf8abe67fc777e940da8f83abf","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8f25a09a02eb26937b6d882d868833c1","vagrant","origin","en"
"alien-plants-belgium:taxon:8f25a09a02eb26937b6d882d868833c1","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:8f25a09a02eb26937b6d882d868833c1","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8f263c09b11608a953f8093439d9acc0","vagrant","origin","en"
"alien-plants-belgium:taxon:8f263c09b11608a953f8093439d9acc0","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8f263c09b11608a953f8093439d9acc0","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8f2f3693872de4d156fd7aabac66717d","vagrant","origin","en"
"alien-plants-belgium:taxon:8f2f3693872de4d156fd7aabac66717d","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8f2f3693872de4d156fd7aabac66717d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8f760e8fd1a35508e094c5fa35cd3ec6","vagrant","origin","en"
"alien-plants-belgium:taxon:8f760e8fd1a35508e094c5fa35cd3ec6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8f760e8fd1a35508e094c5fa35cd3ec6","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8f760e8fd1a35508e094c5fa35cd3ec6","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8f760e8fd1a35508e094c5fa35cd3ec6","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8f7857841e213fb32c9668e17a8e8663","vagrant","origin","en"
"alien-plants-belgium:taxon:8f7857841e213fb32c9668e17a8e8663","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8f7857841e213fb32c9668e17a8e8663","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8f79d5a23dd4fccf9ab0dc8f230dcf30","vagrant","origin","en"
"alien-plants-belgium:taxon:8f79d5a23dd4fccf9ab0dc8f230dcf30","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8f79d5a23dd4fccf9ab0dc8f230dcf30","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8f79d5a23dd4fccf9ab0dc8f230dcf30","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8fa3e26a32c3a238e01bcaab2ff337c3","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8fa3e26a32c3a238e01bcaab2ff337c3","Asia","native range","en"
"alien-plants-belgium:taxon:8fa3e26a32c3a238e01bcaab2ff337c3","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8fb3bd83ff482341ef184c8ef9fbc8e5","vagrant","origin","en"
"alien-plants-belgium:taxon:8fb3bd83ff482341ef184c8ef9fbc8e5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8fb3bd83ff482341ef184c8ef9fbc8e5","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8fb3bd83ff482341ef184c8ef9fbc8e5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8fb3bd83ff482341ef184c8ef9fbc8e5","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8fd960a005f3593c49fb04c3cb9a1a23","vagrant","origin","en"
"alien-plants-belgium:taxon:8fd960a005f3593c49fb04c3cb9a1a23","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8fd960a005f3593c49fb04c3cb9a1a23","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:902d329fe9a3d634749ab5d18256fc9a","vagrant","origin","en"
"alien-plants-belgium:taxon:902d329fe9a3d634749ab5d18256fc9a","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:902d329fe9a3d634749ab5d18256fc9a","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:902d329fe9a3d634749ab5d18256fc9a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:902d329fe9a3d634749ab5d18256fc9a","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:907ad231327af6785b7a0ebfa764ceb7","introduced","origin","en"
"alien-plants-belgium:taxon:907ad231327af6785b7a0ebfa764ceb7","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:907ad231327af6785b7a0ebfa764ceb7","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:909976edb004023e185fd94342e5492b","vagrant","origin","en"
"alien-plants-belgium:taxon:909976edb004023e185fd94342e5492b","pan-American","native range","en"
"alien-plants-belgium:taxon:909976edb004023e185fd94342e5492b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:90a4dec52b7b312f9bd6b74caa5e9b7f","vagrant","origin","en"
"alien-plants-belgium:taxon:90a4dec52b7b312f9bd6b74caa5e9b7f","Asia","native range","en"
"alien-plants-belgium:taxon:90a4dec52b7b312f9bd6b74caa5e9b7f","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:90b77af6c29216c689bd30f6e6df71dc","vagrant","origin","en"
"alien-plants-belgium:taxon:90b77af6c29216c689bd30f6e6df71dc","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:90b77af6c29216c689bd30f6e6df71dc","pan-American","native range","en"
"alien-plants-belgium:taxon:90b77af6c29216c689bd30f6e6df71dc","Asia","native range","en"
"alien-plants-belgium:taxon:90b77af6c29216c689bd30f6e6df71dc","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:90c6bf8bd5e8c27b4cd92d8bc2dc1904","vagrant","origin","en"
"alien-plants-belgium:taxon:90c6bf8bd5e8c27b4cd92d8bc2dc1904","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:90c6bf8bd5e8c27b4cd92d8bc2dc1904","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:90efa3d96836655b139a377e3955d0bd","vagrant","origin","en"
"alien-plants-belgium:taxon:90efa3d96836655b139a377e3955d0bd","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:90efa3d96836655b139a377e3955d0bd","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:90f409fd3659a2a35bf1d8adfb96aed0","introduced","origin","en"
"alien-plants-belgium:taxon:90f409fd3659a2a35bf1d8adfb96aed0","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:90f409fd3659a2a35bf1d8adfb96aed0","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:90f409fd3659a2a35bf1d8adfb96aed0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:90f409fd3659a2a35bf1d8adfb96aed0","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:90fadf87c16ec9a09caf71962a29d91b","vagrant","origin","en"
"alien-plants-belgium:taxon:90fadf87c16ec9a09caf71962a29d91b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:90fadf87c16ec9a09caf71962a29d91b","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:90fadf87c16ec9a09caf71962a29d91b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:90fadf87c16ec9a09caf71962a29d91b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:910d73a24fffa617d284cf030da03aa6","vagrant","origin","en"
"alien-plants-belgium:taxon:910d73a24fffa617d284cf030da03aa6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:910d73a24fffa617d284cf030da03aa6","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:910d73a24fffa617d284cf030da03aa6","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:910d73a24fffa617d284cf030da03aa6","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:910e2f69082c73b02b4969d1ff674f48","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:910e2f69082c73b02b4969d1ff674f48","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:9123041feaa2fb97d12d5459e7ae215a","vagrant","origin","en"
"alien-plants-belgium:taxon:9123041feaa2fb97d12d5459e7ae215a","cultivated origin","native range","en"
"alien-plants-belgium:taxon:9123041feaa2fb97d12d5459e7ae215a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:91242b56ec456a98d9d78a35f37bccad","vagrant","origin","en"
"alien-plants-belgium:taxon:91242b56ec456a98d9d78a35f37bccad","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:91242b56ec456a98d9d78a35f37bccad","tropical Asia (WGSRPD:4)","native range","en"
"alien-plants-belgium:taxon:91242b56ec456a98d9d78a35f37bccad","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:91242b56ec456a98d9d78a35f37bccad","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:913191629ebbaa067cda2a27e3a0f91c","vagrant","origin","en"
"alien-plants-belgium:taxon:913191629ebbaa067cda2a27e3a0f91c","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:913191629ebbaa067cda2a27e3a0f91c","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:913191629ebbaa067cda2a27e3a0f91c","Asia","native range","en"
"alien-plants-belgium:taxon:913191629ebbaa067cda2a27e3a0f91c","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:913191629ebbaa067cda2a27e3a0f91c","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:915a9a52b1b00e5c6aca62a7557f80fd","vagrant","origin","en"
"alien-plants-belgium:taxon:915a9a52b1b00e5c6aca62a7557f80fd","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:915a9a52b1b00e5c6aca62a7557f80fd","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:915a9a52b1b00e5c6aca62a7557f80fd","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:915a9a52b1b00e5c6aca62a7557f80fd","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:9161cdb25b5fb51ae67c90d29a88f384","vagrant","origin","en"
"alien-plants-belgium:taxon:9161cdb25b5fb51ae67c90d29a88f384","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:9161cdb25b5fb51ae67c90d29a88f384","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:9161cdb25b5fb51ae67c90d29a88f384","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:9161cdb25b5fb51ae67c90d29a88f384","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:916e322bae321d37b85042f40057a095","vagrant","origin","en"
"alien-plants-belgium:taxon:916e322bae321d37b85042f40057a095","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:916e322bae321d37b85042f40057a095","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:916e322bae321d37b85042f40057a095","Asia","native range","en"
"alien-plants-belgium:taxon:916e322bae321d37b85042f40057a095","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:916e322bae321d37b85042f40057a095","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:9180f85038d22c7a50a6e1058cf5ed34","vagrant","origin","en"
"alien-plants-belgium:taxon:9180f85038d22c7a50a6e1058cf5ed34","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:9180f85038d22c7a50a6e1058cf5ed34","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:918367644f350d6dc395dada3b10c023","vagrant","origin","en"
"alien-plants-belgium:taxon:918367644f350d6dc395dada3b10c023","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:918367644f350d6dc395dada3b10c023","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:918367644f350d6dc395dada3b10c023","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:91955ea032277b5f501d345d19701611","vagrant","origin","en"
"alien-plants-belgium:taxon:91955ea032277b5f501d345d19701611","cultivated origin","native range","en"
"alien-plants-belgium:taxon:91955ea032277b5f501d345d19701611","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:919ada1f578c109022a73783c63a4385","vagrant","origin","en"
"alien-plants-belgium:taxon:919ada1f578c109022a73783c63a4385","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:919ada1f578c109022a73783c63a4385","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:919ada1f578c109022a73783c63a4385","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:919ada1f578c109022a73783c63a4385","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:91be285249c248cb008aefd8b41eb3c8","vagrant","origin","en"
"alien-plants-belgium:taxon:91be285249c248cb008aefd8b41eb3c8","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:91be285249c248cb008aefd8b41eb3c8","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:91be285249c248cb008aefd8b41eb3c8","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:91be285249c248cb008aefd8b41eb3c8","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:91fd27a5a9a74e950561934563b0b385","vagrant","origin","en"
"alien-plants-belgium:taxon:91fd27a5a9a74e950561934563b0b385","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:91fd27a5a9a74e950561934563b0b385","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:91fd27a5a9a74e950561934563b0b385","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:922fd45f05941ddc95b77949fd7e947b","introduced","origin","en"
"alien-plants-belgium:taxon:922fd45f05941ddc95b77949fd7e947b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:922fd45f05941ddc95b77949fd7e947b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:922fd45f05941ddc95b77949fd7e947b","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:9231499c18c1ae6d15f510c61671165d","vagrant","origin","en"
"alien-plants-belgium:taxon:9231499c18c1ae6d15f510c61671165d","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:9231499c18c1ae6d15f510c61671165d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:9231499c18c1ae6d15f510c61671165d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:923db2db17d3d365bd7d1cf982f2f612","vagrant","origin","en"
"alien-plants-belgium:taxon:923db2db17d3d365bd7d1cf982f2f612","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:923db2db17d3d365bd7d1cf982f2f612","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:926b81b543e2c8eaf7550a6fbd49370a","vagrant","origin","en"
"alien-plants-belgium:taxon:926b81b543e2c8eaf7550a6fbd49370a","cultivated origin","native range","en"
"alien-plants-belgium:taxon:926b81b543e2c8eaf7550a6fbd49370a","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:9299fc9a961c59dadcd2e7d17e4a816d","vagrant","origin","en"
